"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"c3aa5403-c8c9-4565-8a5a-679872fe162d","species","Plantae","Lasianthus japonicus","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"ea052900-6c7d-4e8b-b0fe-1888dd403601","species","Plantae","Uncaria lanosa","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"f4da0eaa-86ab-4eb2-8bcb-5f6e5a531eae","species","Plantae","Gentiana flavomaculata","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"84185815-6673-41a0-bd4e-ba43b2886885","species","Plantae","Asclepias curassavica","NA",NA,"corrected_redlistTW"
"18c190b7-75b6-42af-826a-6bad1dee5985","species","Plantae","Cordia dichotoma","NA",NA,"corrected_redlistTW"
"a441f014-4568-4171-856d-a91df293af0e","species","Plantae","Ipomoea alba","NA",NA,"corrected_redlistTW"
"5c6e9d8a-48b8-4f6f-85dc-386e1b062816","species","Plantae","Ipomoea aquatica","NA",NA,"corrected_redlistTW"
"60ee5bfe-18e7-4d7d-ab29-54add130e27e","species","Plantae","Ipomoea batatas","NA",NA,"corrected_redlistTW"
"90cb2aef-0bfc-444f-b1bf-4862ef793b49","species","Plantae","Ipomoea cairica","NA",NA,"corrected_redlistTW"
"dde9de3a-b193-4229-af05-30b3d57fe5a7","species","Plantae","Ipomoea eriocarpa","NA",NA,"corrected_redlistTW"
"f6a7e751-2c9f-4496-8457-3765fbac282b","species","Plantae","Ipomoea pes-caprae","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"c497a7e3-c1b2-45d3-88f3-665ef3aa109f","species","Plantae","Ipomoea purpurea","NA",NA,"corrected_redlistTW"
"0d3435f8-2faa-4278-b24c-8834fe5e4b1e","species","Plantae","Ipomoea quamoclit","NA",NA,"corrected_redlistTW"
"6a333b18-b8df-418d-9ef0-7b47134fdeec","species","Plantae","Ipomoea trifida","NA",NA,"corrected_redlistTW"
"8309c9b3-a736-40d1-b5ec-b8a2d92c8ae7","species","Plantae","Ipomoea wrightii","NA",NA,"corrected_redlistTW"
"48842b97-daf9-419c-a558-5415b6a5c126","species","Plantae","Evolvulus nummularius","NA",NA,"corrected_redlistTW"
"06b33991-32d9-437a-b1cd-bc7f6436358f","species","Plantae","Distimake dissectus","NA","","corrected_redlistTW"
"0a2f225a-c9e7-48e7-b369-a34bd07920ee","species","Plantae","Distimake quinquefolius","NA","","corrected_redlistTW"
"f46c0022-bd49-4e21-8669-7a233ecbb901","species","Plantae","Lepistemon binectariferum","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"ebd584cd-9e41-45d5-8b33-d96ee8b927ce","species","Plantae","Solanum americanum","NA",NA,"corrected_redlistTW"
"fdc2ad12-a607-4290-8265-67d15f657f57","species","Plantae","Solanum capsicoides","NA",NA,"corrected_redlistTW"
"86d647b3-28a8-4ad4-b589-c750bcf72c4c","species","Plantae","Solanum elaeagnifolium","NA",NA,"corrected_redlistTW"
"67f074c1-710e-4171-9d11-8ae828ed6c88","species","Plantae","Solanum erianthum","NA",NA,"corrected_redlistTW"
"176145ba-1c10-44cc-aabe-e6a53c4734f8","species","Plantae","Solanum lasiocarpum","NA",NA,"corrected_redlistTW"
"6bdd7f21-bdc2-4e3a-940c-94bddce57aa1","species","Plantae","Solanum mammosum","NA",NA,"corrected_redlistTW"
"4aa4f816-7593-49c9-8305-f838c47963d3","species","Plantae","Solanum mauritianum","NA",NA,"corrected_redlistTW"
"9cca6b2d-594b-4461-87cc-f77b977d5203","species","Plantae","Solanum rostratum","NA",NA,"corrected_redlistTW"
"e20545f8-33be-489b-baa9-f85043bc9dbc","species","Plantae","Solanum scabrum","NA",NA,"corrected_redlistTW"
"0062ec8c-df29-49b9-adc7-38c5109ff8e8","species","Plantae","Solanum sisymbriifolium","NA",NA,"corrected_redlistTW"
"14ae9feb-ae54-4e27-8e3d-78c0b4d4d7e1","species","Plantae","Solanum viarum","NA",NA,"corrected_redlistTW"
"00c00059-de2d-4072-8ed1-67710ecf01f4","species","Plantae","Nicotiana longiflora","NA",NA,"corrected_redlistTW"
"abbc731e-3934-4123-9b79-1626e49a3b95","species","Plantae","Nicotiana tabacum","NA",NA,"corrected_redlistTW"
"ba7eaf42-1b9b-4a59-95a0-f6404957ff2a","species","Plantae","Physalis angulata","NA",NA,"corrected_redlistTW"
"e8a113ca-92f7-4164-908e-48336c7baaa0","species","Plantae","Physalis peruviana","NA",NA,"corrected_redlistTW"
"21494616-7786-49bd-9b6c-5304e478b6ea","species","Plantae","Lycium chinense","NA",NA,"corrected_redlistTW"
"b060dd16-1ea1-436d-a91e-30994be4c16b","species","Plantae","Brunfelsia uniflora","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"4f46ea14-cecf-406d-bb79-f21ee3c58ae5","species","Plantae","Cyphomandra betacea","NA",NA,"corrected_redlistTW"
"03330afd-4a27-4a30-a31c-3e06d92a87eb","species","Plantae","Lysionotus pauciflorus","","瀕危（EN, Endangered）","corrected_redlistTW"
"eee8af45-c26a-4925-b861-5bf437f6603e","species","Plantae","Veronica arvensis","NA",NA,"corrected_redlistTW"
"f6fd50da-5f65-467a-8b07-68b28ef78c5b","species","Plantae","Veronica persica","NA",NA,"corrected_redlistTW"
"6e3b9661-c274-48cf-a0dc-e72e47f64c55","species","Plantae","Plantago lanceolata","NA",NA,"corrected_redlistTW"
"29bd26d0-2c31-4034-aca5-53e324dab2e4","species","Plantae","Scoparia dulcis","NA",NA,"corrected_redlistTW"
"ec6c68d7-2f4c-4c37-a43a-2f4a41374503","species","Plantae","Callitriche palustris","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"5445551e-cd08-45a4-b7be-3f310d285560","species","Plantae","Callitriche deflexa","NA","","corrected_redlistTW"
"9eb68669-00b2-4df4-a452-ceb01f7a3bc8","species","Plantae","Veronicastrum axillare","","易危（VU, Vulnerable）","corrected_redlistTW"
"231c1bf3-c2e6-435a-b6db-f8e3b7be085b","species","Plantae","Mecardonia procumbens","NA",NA,"corrected_redlistTW"
"8518a0ea-3edb-451b-895a-c3130b6f15e0","species","Plantae","Stemodia verticillata","NA",NA,"corrected_redlistTW"
"ee80e4e9-f8f3-41ce-b76b-e5d992ac15d0","species","Plantae","Lindernia rotundifolia","NA",NA,"corrected_redlistTW"
"8e290ada-1dd2-498f-adf2-0e18a58719cb","species","Plantae","Torenia fournieri","NA",NA,"corrected_redlistTW"
"04616751-f85a-41ca-8da7-39cb4e618477","species","Plantae","Justicia comata","NA",NA,"corrected_redlistTW"
"74661b88-c0a7-48c2-a519-168ad1303054","species","Plantae","Justicia procumbens","","易危（VU, Vulnerable）","corrected_redlistTW"
"2c977b4a-204a-451e-a9b9-bcd405f6af8e","species","Plantae","Ruellia simplex","NA","","corrected_redlistTW"
"b1d6aa10-da09-4dff-a7db-8b88d61951fb","species","Plantae","Ruellia elegans","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"b578676b-e8df-4617-88a8-4943bedcff8e","species","Plantae","Thunbergia fragrans","NA",NA,"corrected_redlistTW"
"a8cc41f5-11bc-4e35-bd80-7859c051ace2","species","Plantae","Thunbergia grandiflora","NA",NA,"corrected_redlistTW"
"f243c887-0061-4ab7-a5b1-4d47f87f8657","species","Plantae","Hygrophila corymbosa","NA",NA,"corrected_redlistTW"
"742b4ee0-7179-477d-ab12-6f00acd61906","species","Plantae","Hygrophila guianensis","NA",NA,"corrected_redlistTW"
"a6b72368-601a-4d22-a6e1-649350a7974f","species","Plantae","Blechum pyramidatum","NA",NA,"corrected_redlistTW"
"e1d0c699-809f-4c0c-98e6-31bd77aced52","species","Plantae","Nelsonia canescens","NA",NA,"corrected_redlistTW"
"f5367ef7-06bc-4815-b6cf-09476cbd90c4","species","Plantae","Campsis grandiflora","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"6dbf40e8-a553-4af9-9c03-55d8c54f6b99","species","Plantae","Spathodea campanulata","NA",NA,"corrected_redlistTW"
"c6e7b99d-3a6b-48b8-a0e9-15dac5f75aad","species","Plantae","Utricularia graminifolia","NA",NA,"corrected_redlistTW"
"a0b3af95-9350-4804-a969-0947116c7935","species","Plantae","Verbena brasiliensis","NA",NA,"corrected_redlistTW"
"74601f3b-9dcf-4cdc-8954-5753c22c93c1","species","Plantae","Verbena officinalis","NA",NA,"corrected_redlistTW"
"e047b15b-6c3d-4427-96dd-54746835cfd3","species","Plantae","Petrea volubilis","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"a00674c7-5a28-45a6-8066-1be2a8295d6a","species","Plantae","Salvia lyrata","NA",NA,"corrected_redlistTW"
"090af790-e92f-48bf-8994-2d85849d9a09","species","Plantae","Salvia splendens","NA","","corrected_redlistTW"
"cae2a79a-72a9-4cc8-90b3-d82d957c293d","species","Plantae","Hyptis pectinata","NA",NA,"corrected_redlistTW"
"cba52c0d-de14-451a-b05b-e98bb06177b1","species","Plantae","Ajuga decumbens","NA",NA,"corrected_redlistTW"
"7f4a77e2-5573-489b-b3b0-9f99791245e3","species","Plantae","Lamium hybridum","NA",NA,"corrected_redlistTW"
"f2e14723-614d-4f4b-b807-5c785dd40307","species","Plantae","Lamium purpureum","NA",NA,"corrected_redlistTW"
"5b0d1fa9-402c-4d03-ad8f-bc8c00981a6c","species","Plantae","Salvia rosmarinus","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"3b0eaa2f-cc85-4755-872b-cba591ec40cd","species","Plantae","Clinopodium brownei","NA",NA,"corrected_redlistTW"
"a47f0dd1-80d4-4df2-8803-18e9c7acbdbc","species","Plantae","Coleus amboinicus","NA",NA,"corrected_redlistTW"
"76775612-17b3-40b4-a7d1-6021ee1f01d9","species","Plantae","Perilla frutescens","NA",NA,"corrected_redlistTW"
"d587813f-1e54-4074-aabc-156f9ec5ed93","species","Plantae","Peplidium maritimum","暫無危機（LC, Least Concern）","","corrected_redlistTW"
"34f7a527-089b-422f-8723-e1b66c3a8e8d","species","Plantae","Ilex lonicerifolia","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"2faaa36d-29b6-42ff-9b7b-2a5d66841188","species","Plantae","Ilex yunnanensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"d3f9bb83-410c-48c4-9247-a63f512a8b3e","species","Plantae","Lobelia cliffortiana","NA",NA,"corrected_redlistTW"
"1fadfe85-cdca-4772-8c68-789e00841a3f","species","Plantae","Triodanis biflora","NA",NA,"corrected_redlistTW"
"4ef116c0-6c3b-43ec-af43-008b8465922a","species","Plantae","Codonopsis javanica","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"2ed0f7c4-abe5-4ba6-82e9-0f8b2065446e","species","Plantae","Hippobroma longiflora","NA",NA,"corrected_redlistTW"
"ff4356ee-18f3-49ff-81f0-f22070b52e73","species","Plantae","Nymphoides peltata","NA",NA,"corrected_redlistTW"
"eebf55f2-f963-465e-8c36-4aaaa1a51f6d","species","Plantae","Senecio vulgaris","NA",NA,"corrected_redlistTW"
"c034d411-f971-4ac3-a1c6-56b6b82bbdc2","species","Plantae","Vernonia elliptica","NA",NA,"corrected_redlistTW"
"d5c84c98-ccf1-48dc-9b62-4c25dd4f91ee","species","Plantae","Gymnanthemum amygdalinum","NA","","corrected_redlistTW"
"cb590ca2-b331-4832-8b25-eec73a27fa7d","species","Plantae","Mikania micrantha","NA",NA,"corrected_redlistTW"
"f9c26696-f721-4523-bf07-79b6f84d45d1","species","Plantae","Cirsium japonicum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"15d44560-9227-40a7-a16f-0d2ebc453173","species","Plantae","Aster panduratus","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"a3956017-506d-4191-91ec-ef4993786394","species","Plantae","Gnaphalium involucratum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"d5f1865a-1aff-4780-bcfa-c332c736b226","species","Plantae","Gnaphalium pensylvanicum","NA",NA,"corrected_redlistTW"
"768b5d35-e55c-4c22-a9f3-2d173dc2eeec","species","Plantae","Gnaphalium spicatum","NA",NA,"corrected_redlistTW"
"5bba033d-e731-4a56-b91e-5aa691745129","species","Plantae","Acmella brachyglossa","NA",NA,"corrected_redlistTW"
"404baf0f-4205-4407-ae91-5eb807b73406","species","Plantae","Acmella ciliata","NA",NA,"corrected_redlistTW"
"db3fe860-54d7-4fd3-8eba-b2eded92e528","species","Plantae","Acmella uliginosa","NA",NA,"corrected_redlistTW"
"486d643f-9c53-49e5-8a22-acdb5db59e5a","species","Plantae","Ageratina riparia","NA",NA,"corrected_redlistTW"
"5a1b206a-62cf-4887-a0ff-82014668ed49","species","Plantae","Erigeron annuus","暫無危機（LC, Least Concern）",NA,"corrected_redlistTW"
"0e95fd70-a71e-4fd7-be49-74ae9799c8bb","species","Plantae","Erigeron bellioides","NA",NA,"corrected_redlistTW"
"c5906503-36ee-4f7e-96a6-545490ebe79f","species","Plantae","Gaillardia pulchella","NA",NA,"corrected_redlistTW"
"c1db24d4-c630-4ab8-b811-836ef21554b2","species","Plantae","Lactuca serriola","NA",NA,"corrected_redlistTW"
"56f0233b-880f-4074-9e9e-24108822d66e","species","Plantae","Pluchea sagittalis","NA",NA,"corrected_redlistTW"
"0b717579-431e-4470-9fff-0bdf0b66c28e","species","Plantae","Sonchus asper","NA",NA,"corrected_redlistTW"
"2cd271da-7870-486b-8f72-225c98cc8e62","species","Plantae","Sonchus oleraceus","NA",NA,"corrected_redlistTW"
"629bd0d9-c9e9-417d-8ba5-cb98360c22d5","species","Plantae","Cichorium intybus","NA",NA,"corrected_redlistTW"
"6932f1f8-e1b8-4ac3-bf84-efed4917b794","species","Plantae","Dendranthema lavandulifolium","","瀕危（EN, Endangered）","corrected_redlistTW"
"84de22f5-44a4-47ca-a24c-a81925cb5e60","species","Plantae","Argyranthemum frutescens","NA",NA,"corrected_redlistTW"
"758da701-ad22-4a5c-8ccd-72f3a3faddf1","species","Plantae","Leucanthemum vulgare","NA",NA,"corrected_redlistTW"
"565c39eb-bf6d-4329-b1b7-7c7c81330261","species","Plantae","Adenostemma lavenia","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"66c2ac34-769e-4152-9445-93ae3524a6fa","species","Plantae","Ageratum conyzoides","NA",NA,"corrected_redlistTW"
"dbc3ddfb-47a2-4cd5-95b6-00906762afec","species","Plantae","Ainsliaea latifolia","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"d567142c-a7fc-4961-b7d6-eac71fa4f551","species","Plantae","Bellis perennis","NA",NA,"corrected_redlistTW"
"e2593ec6-06f1-4891-8c9c-f814f3d23e0c","species","Plantae","Calyptocarpus vialis","NA",NA,"corrected_redlistTW"
"2cff98fa-7df2-48df-a441-f9cdd1ce4552","species","Plantae","Chromolaena odorata","NA",NA,"corrected_redlistTW"
"d85b0dc6-abc7-479e-930b-8b24a20d9bb9","species","Plantae","Clibadium surinamense","NA",NA,"corrected_redlistTW"
"f28ac344-d5ae-41bd-991a-090faf6bcbc4","species","Plantae","Cosmos bipinnatus","NA",NA,"corrected_redlistTW"
"fa544455-9967-426c-b3ae-bdf517ae44a8","species","Plantae","Crassocephalum crepidioides","NA",NA,"corrected_redlistTW"
"4a7d8a3f-5d65-419f-8157-04d953615272","species","Plantae","Eclipta zippeliana","NA",NA,"corrected_redlistTW"
"aece28a8-b1dc-468f-9a8d-bc62d7e869fe","species","Plantae","Eclipta angustata","NA","","corrected_redlistTW"
"976ecc76-5146-46b0-a9d7-a49c89675730","species","Plantae","Eleutheranthera ruderalis","NA",NA,"corrected_redlistTW"
"8e534c9b-8e4d-4fbc-85df-f15b82f7cbd6","species","Plantae","Emilia fosbergii","NA",NA,"corrected_redlistTW"
"0b1bafcd-3e1f-427b-9a3a-ae8963ab9e74","species","Plantae","Flaveria bidentis","NA",NA,"corrected_redlistTW"
"e0852c8d-298b-48a5-a424-d59042f636c3","species","Plantae","Galinsoga parviflora","NA",NA,"corrected_redlistTW"
"23d808ae-0af4-41c8-a71f-3115780883d3","species","Plantae","Galinsoga quadriradiata","NA",NA,"corrected_redlistTW"
"e098fded-93c7-42df-b560-f877b0e6d090","species","Plantae","Grangea maderaspatana","NA",NA,"corrected_redlistTW"
"b04db460-c395-4b6c-bd8b-fd1e9a35f977","species","Plantae","Guizotia abyssinica","NA",NA,"corrected_redlistTW"
"b9e35f2e-573f-4735-bc2e-974928efde42","species","Plantae","Gymnocoronis spilanthoides","NA",NA,"corrected_redlistTW"
"e4019433-0c0b-4099-977b-1e7bdc1f1a80","species","Plantae","Gynura bicolor","NA",NA,"corrected_redlistTW"
"9af60689-59f3-41fd-b577-9c5cb4696774","species","Plantae","Hypochaeris glabra","NA",NA,"corrected_redlistTW"
"ad91bb8e-d6fc-45ad-b558-6ebc1b4d9deb","species","Plantae","Hypochaeris radicata","NA",NA,"corrected_redlistTW"
"7dbebf50-26f4-4c80-948b-e7784697513d","species","Plantae","Parthenium hysterophorus","NA",NA,"corrected_redlistTW"
"b25776f8-e7a9-4527-a34a-c0e2b7a7ca3d","species","Plantae","Picris hieracioides","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"d5fde6e2-a4df-4849-a7cb-1ab5b3b5647c","species","Plantae","Praxelis clematidea","NA",NA,"corrected_redlistTW"
"790a1dba-ecec-46b5-8030-a4fbc7a43153","species","Plantae","Pseudelephantopus spicatus","NA",NA,"corrected_redlistTW"
"86a7cbe5-5161-4c41-96a2-3801f2f10487","species","Plantae","Xanthium strumarium","NA",NA,"corrected_redlistTW"
"610c888f-c6a1-4a96-87d0-4702dd4e057e","species","Plantae","Thymophylla tenuiloba","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"63dee2a2-0327-45d3-823f-80d03b85b7f7","species","Plantae","Viburnum plicatum","暫無危機（LC, Least Concern）","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"71f03077-bebf-4d68-9214-51b12e1ba1e7","species","Plantae","Viburnum phlebotrichum","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"ead67651-d311-472e-bb8f-7bfef35bf119","species","Plantae","Pittosporum illicioides","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"1a141451-0a4a-4b8a-abf4-975268269c5a","species","Plantae","Heptapleurum actinophyllum","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"d0940231-723b-4266-8c76-d24ebdc9c4b8","species","Plantae","Hydrocotyle leucocephala","NA",NA,"corrected_redlistTW"
"c67343c9-442b-4827-afe1-a264e63b1591","species","Plantae","Hydrocotyle verticillata","NA",NA,"corrected_redlistTW"
"1b062c5e-1c69-427b-a636-5f544fba58ac","species","Plantae","Apium leptophyllum","NA",NA,"corrected_redlistTW"
"2362776f-1de0-4a6e-b203-757f6cd856ea","species","Plantae","Foeniculum vulgare","NA",NA,"corrected_redlistTW"
"bb4e601a-b5f7-4f9f-8cdb-c77e67a924a7","species","Plantae","Cnidium monnieri","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"7c636ef0-525c-4d2b-95ca-3d38d767a157","species","Plantae","Arabis stelleri","","易危（VU, Vulnerable）","corrected_redlistTW"
"f0dfa6f9-6990-428e-bbf0-b8d473720a0b","species","Plantae","Morina nepalensis","未評估（NE, Not Evaluated）","","corrected_redlistTW"
"21f004ac-abf3-482a-97d5-fcd269d205fd","species","Plantae","Arabidopsis halleri","","瀕危（EN, Endangered）","corrected_redlistTW"
"561056b8-745d-4f86-937f-47d6b4bc945b","infraspecies","Plantae","Isoetes taiwanensis kinmenensis","未評估（NE, Not Evaluated）","極危（CR, Critically Endangered）","corrected_redlistTW"
"52aa72be-9c41-447a-b1a6-5c6ba3f29484","species","Plantae","Lindsaea javanensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"8c564065-39b2-425d-b8d8-358a8d13fa3b","infraspecies","Plantae","Diplazium kawakamii subglabratum","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"12f7c406-5425-4298-a63c-0fca3b382b76","infraspecies","Plantae","Colocasia esculenta esculenta","NA",NA,"corrected_redlistTW"
"b7597a78-6819-4759-bb73-14537a079a71","infraspecies","Plantae","Bulbophyllum albociliatum weiminianum","資料缺乏（DD, Data Deficient）","易危（VU, Vulnerable）","corrected_redlistTW"
"ef451aae-eb47-44de-8b3c-5be3fe14f830","infraspecies","Plantae","Calanthe davidii matsudae","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"343441cf-6fe4-4a48-a263-b45a36d11ef9","infraspecies","Plantae","Cephalantheropsis obcordata alboflavescens","暫無危機（LC, Least Concern）","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"31dd5400-ad2c-47dd-a6c1-ed4a8482acfe","infraspecies","Plantae","Dendrobium xantholeucum tairukounia","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"5af63d98-d9e7-429b-a145-c18f0cc6d6b7","infraspecies","Plantae","Arrhenatherum elatius variegatum","NA",NA,"corrected_redlistTW"
"97edc11f-4583-47e3-a3e2-2b9a9a23eb86","infraspecies","Plantae","Chloris divaricata cynodontoides","NA",NA,"corrected_redlistTW"
"fabc7ac0-0dfe-473d-b22e-320f97ceaeab","infraspecies","Plantae","Ischaemum aristatum glaucum","資料缺乏（DD, Data Deficient）","暫無危機（LC, Least Concern）","corrected_redlistTW"
"9923b328-9a53-48fe-bbc9-46c7b1dc8dfe","infraspecies","Plantae","Leptochloa fusca fascicularis","NA",NA,"corrected_redlistTW"
"9c7f2b7a-ce42-4e0b-b9cc-af0040cc4c71","infraspecies","Plantae","Vitis flexuosa parvifolia","NA","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"89054486-6fe6-4408-ba21-f3e991b800de","infraspecies","Plantae","Aeschynomene americana glandulosa","NA",NA,"corrected_redlistTW"
"03be7af0-96e2-4ddc-9489-371034ee11b9","infraspecies","Plantae","Vicia sativa nigra","NA",NA,"corrected_redlistTW"
"c9621ef9-bd8f-49c3-b9c3-5ee64af424d4","infraspecies","Plantae","Vigna unguiculata sesquipedalis","未評估（NE, Not Evaluated）",NA,"corrected_redlistTW"
"6a31fc42-4dbd-4603-baea-458c14efc9b6","infraspecies","Plantae","Photinia serratifolia daphniphylloides","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"548be040-659d-475c-812d-b6fed9e75964","infraspecies","Plantae","Ficus fistulosa benguetensis","NA",NA,"corrected_redlistTW"
"649f75a6-2fbc-4c79-aebd-3e8e32c983c6","infraspecies","Plantae","Ficus formosana shimadae","NA",NA,"corrected_redlistTW"
"e164f7d1-a6ff-4448-94d3-ae09069d122e","infraspecies","Plantae","Gonostegia pentandra hypericifolia","","易危（VU, Vulnerable）","corrected_redlistTW"
"cd2acb84-ca7a-4d27-a82a-fc771d3ebfea","infraspecies","Plantae","Acalypha indica indica","NA","暫無危機（LC, Least Concern）","corrected_redlistTW"
"7169a9e0-3519-48d0-892c-bde8bf40ef7e","infraspecies","Plantae","Sida javensis expilosa","","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
"4b450d8c-a007-40fe-8875-0c1560c1dfc8","infraspecies","Plantae","Rumex crispus crispus","NA",NA,"corrected_redlistTW"
"9f5628fc-4830-4d73-ace0-6aad76fb48f0","infraspecies","Plantae","Portulaca pilosa pilosa","NA","暫無危機（LC, Least Concern）","corrected_redlistTW"
"59349f68-a651-4907-8039-a988b02fb360","infraspecies","Plantae","Mussaenda macrophylla brevipilosa","","接近受脅（NT, Near Threatened）","corrected_redlistTW"
"6842cd35-c470-4303-b7eb-1fec362dec6e","infraspecies","Plantae","Ipomoea carnea fistulosa","NA",NA,"corrected_redlistTW"
"ae455c53-61f9-42d1-b044-91027e6cd2b7","infraspecies","Plantae","Lycopersicon esculentum cerasiforme","NA",NA,"corrected_redlistTW"
"74034b1e-97cf-442b-bb80-40ab7e24988d","infraspecies","Plantae","Asystasia gangetica gangetica","NA",NA,"corrected_redlistTW"
"b44154c5-8eac-4505-92b1-3368f500cbc9","infraspecies","Plantae","Aster subulatus subulatus","NA",NA,"corrected_redlistTW"
"e4f91b7e-ea7f-455f-8cee-601693054a1c","infraspecies","Plantae","Lindernia dubia anagallidea","NA",NA,"corrected_redlistTW"
"12c920ac-e8d3-4ba1-bb70-18583a5d278b","species","Animalia","Gekko gecko","NA",NA,"corrected_redlistTW"
"c4257995-939a-41a7-8cd6-1d2e549e7b30","species","Plantae","Hymenachne amplexicaulis","","瀕危（EN, Endangered）","corrected_redlistTW"
"f3bb3294-f26a-4d6c-ab70-23f5b0667481","species","Animalia","Physignathus cocincinus","NA",NA,"corrected_redlistTW"
"30ecc23f-0b29-440d-abe7-85e3ac4881c3","species","Animalia","Chamaeleo calyptratus","NA",NA,"corrected_redlistTW"
"89d7be27-d836-4ef1-8cfa-2ea202ce995b","species","Animalia","Eleutherodactylus planirostris","NA",NA,"corrected_redlistTW"
"e32c6d37-4d2e-49c2-83a2-38a3e5d7eb4d","species","Animalia","Lycodon capucinus","NA",NA,"corrected_redlistTW"
"02e33fee-9f12-47e9-ad2e-b021fa725f0b","species","Plantae","Aleuritopteris krameri","資料缺乏（DD, Data Deficient）","","corrected_redlistTW"
"23a13f43-d602-4dbe-bec5-4d4f5e452433","infraspecies","Animalia","Delias pasithoe pasithoe","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"76f17fcc-1311-4835-a037-05f6126d94af","infraspecies","Animalia","Potanthus confucius confucius","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"6d41873c-78de-4ece-8592-5b75c4427903","infraspecies","Animalia","Papilio paris paris","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"c05b9690-698a-4029-b80c-8d9bab383843","infraspecies","Animalia","Papilio bianor bianor","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"fd7432d3-acd2-47f2-b5c8-442c77742be7","infraspecies","Animalia","Appias albina darada","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"53a64f94-f150-423b-8be6-1aa12fea3a20","infraspecies","Animalia","Hebomoia glaucippe glaucippe","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"1d9f9c65-70c0-4a3d-96a0-57847a30e391","infraspecies","Animalia","Taraka hamada isona","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"fc61b96b-871e-4662-a57b-1d40ffb4e0a6","infraspecies","Animalia","Heliophorus ila chinensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"84b07d16-3ef3-4254-897f-58786564add7","infraspecies","Animalia","Jamides bochus plato","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"3f23896d-4d6f-4812-9f46-2c31c75ae129","infraspecies","Animalia","Jamides bochus herodicus","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"e35ea0c7-e783-485f-a2a4-b67fdff40e8f","infraspecies","Animalia","Zizeeria maha maha","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"22e95ab8-8a11-4fa8-a68b-cea7317124a9","infraspecies","Animalia","Zizina otis otis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"5d575722-40d7-43fa-ad82-9ad3774b83cb","infraspecies","Animalia","Acytolepis puspa gisca","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"040233e8-130b-4f91-957b-b7451f9f4922","infraspecies","Animalia","Chilades pandava pandava","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"e486dd05-44ac-4fd1-ac24-228e53af0ccb","infraspecies","Plantae","Symplocos formosana taiheizanensis","","暫無危機（LC, Least Concern）","corrected_redlistTW"
"771ae925-cd89-407a-81ba-901f0a9e12e6","species","Plantae","Polystichum mayebarae","資料缺乏（DD, Data Deficient）","","corrected_redlistTW"
"1d17f804-1f7b-4628-b5bc-5fba5f669ee8","species","Plantae","Citrus × aurantium","易危（VU, Vulnerable）","資料缺乏（DD, Data Deficient）","corrected_redlistTW"
