"taxonUUID","taxonRank","kingdom","simplifiedScientificName","current_redlistTW","suggested_redlistTW","source_process"
"09cb1205-cf14-4645-b5bb-3ce33cd997b3","species","Plantae","Strychnos cathayensis","NT","NNT","corrected_redlistTW"
"84185815-6673-41a0-bd4e-ba43b2886885","species","Plantae","Asclepias curassavica","NA",NA,"corrected_redlistTW"
"64e98390-3ed3-4f2b-8a25-2b97aa479a54","species","Plantae","Trachelospermum formosanum","LC","NLC","corrected_redlistTW"
"b3dd99d3-762c-4938-a57d-ff62b95fa1b8","species","Plantae","Alyxia taiwanensis","NT","NNT","corrected_redlistTW"
"14579d0f-490e-4402-83c7-8f69b1a132b4","species","Plantae","Cerbera manghas","LC","NLC","corrected_redlistTW"
"b468c49a-6254-4577-a53b-8fdf0907cf20","species","Plantae","Urceola rosea","LC","NLC","corrected_redlistTW"
"c6d98d3d-13d3-4c4a-ba1f-23d9b3621615","species","Plantae","Marsdenia formosana","LC","NLC","corrected_redlistTW"
"8f351434-0d19-40bf-adaa-e332f40f5dfd","species","Plantae","Marsdenia tinctoria","LC","NLC","corrected_redlistTW"
"548dbdc3-dd04-4990-8466-6474f5aad903","species","Plantae","Tylophora lanyuensis","LC","NLC","corrected_redlistTW"
"8483829b-7c94-4dde-bc8c-499ff65f73c9","species","Plantae","Cynoglossum alpestre","NT","NNT","corrected_redlistTW"
"2a4af67f-b091-4f3d-9ee8-c45d4220a3bc","species","Plantae","Lithospermum zollingeri","VU","NVU","corrected_redlistTW"
"c50ba29f-6356-4818-ac87-9b2443b109d2","species","Plantae","Trigonotis nankotaizanensis","NT","NNT","corrected_redlistTW"
"9a771f14-f391-44d2-8c5e-042b2a7cd4fa","species","Plantae","Heliotropium sarmentosum","LC","NLC","corrected_redlistTW"
"18f773e4-bb74-415a-96a6-fd0583b63711","species","Plantae","Ehretia dicksonii","LC","NLC","corrected_redlistTW"
"d0794730-7ed5-4dcd-b416-f3e9dd173358","species","Plantae","Ehretia philippinensis","VU","NVU","corrected_redlistTW"
"6845bcb2-7139-49a1-9696-1c3c32765ea6","species","Plantae","Ehretia resinosa","LC","NLC","corrected_redlistTW"
"18c190b7-75b6-42af-826a-6bad1dee5985","species","Plantae","Cordia dichotoma","NA",NA,"corrected_redlistTW"
"36115b98-1c89-40fa-a8bc-5aa91400afbf","species","Plantae","Coldenia procumbens","EN","NEN","corrected_redlistTW"
"a441f014-4568-4171-856d-a91df293af0e","species","Plantae","Ipomoea alba","NA",NA,"corrected_redlistTW"
"5c6e9d8a-48b8-4f6f-85dc-386e1b062816","species","Plantae","Ipomoea aquatica","NA",NA,"corrected_redlistTW"
"60ee5bfe-18e7-4d7d-ab29-54add130e27e","species","Plantae","Ipomoea batatas","NA",NA,"corrected_redlistTW"
"e23a20d8-a898-485e-8e5a-d7225d1ff25d","species","Plantae","Ipomoea biflora","LC","NLC","corrected_redlistTW"
"90cb2aef-0bfc-444f-b1bf-4862ef793b49","species","Plantae","Ipomoea cairica","NA",NA,"corrected_redlistTW"
"dde9de3a-b193-4229-af05-30b3d57fe5a7","species","Plantae","Ipomoea eriocarpa","NA",NA,"corrected_redlistTW"
"3e3d395d-ab22-4dd2-93bf-a74f9a666fca","species","Plantae","Ipomoea littoralis","LC","NLC","corrected_redlistTW"
"72de7c70-5ca9-4a8d-a3fa-b99a30289619","species","Plantae","Ipomoea obscura","LC","NLC","corrected_redlistTW"
"f6a7e751-2c9f-4496-8457-3765fbac282b","species","Plantae","Ipomoea pes-caprae","","NLC","corrected_redlistTW"
"c497a7e3-c1b2-45d3-88f3-665ef3aa109f","species","Plantae","Ipomoea purpurea","NA",NA,"corrected_redlistTW"
"0d3435f8-2faa-4278-b24c-8834fe5e4b1e","species","Plantae","Ipomoea quamoclit","NA",NA,"corrected_redlistTW"
"6a333b18-b8df-418d-9ef0-7b47134fdeec","species","Plantae","Ipomoea trifida","NA",NA,"corrected_redlistTW"
"8309c9b3-a736-40d1-b5ec-b8a2d92c8ae7","species","Plantae","Ipomoea wrightii","NA",NA,"corrected_redlistTW"
"9e22d051-0bc0-42fe-9681-4421867da496","species","Plantae","Cuscuta chinensis","VU","NVU","corrected_redlistTW"
"dece37a4-8f97-4c21-bca1-ef00d484a320","species","Plantae","Dichondra micrantha","LC","NLC","corrected_redlistTW"
"18b9cfc7-e6be-4c2e-934f-85592e8b49da","species","Plantae","Evolvulus alsinoides","LC","NLC","corrected_redlistTW"
"48842b97-daf9-419c-a558-5415b6a5c126","species","Plantae","Evolvulus nummularius","NA",NA,"corrected_redlistTW"
"c03fbe52-b9cd-47bd-b1bd-ac933c8df5f3","species","Plantae","Merremia hederacea","LC","NLC","corrected_redlistTW"
"06b33991-32d9-437a-b1cd-bc7f6436358f","species","Plantae","Distimake dissectus","NA","","corrected_redlistTW"
"0a2f225a-c9e7-48e7-b369-a34bd07920ee","species","Plantae","Distimake quinquefolius","NA","","corrected_redlistTW"
"426215e4-c181-4cfe-a4ce-6eb6ad68596f","species","Plantae","Argyreia formosana","VU","NVU","corrected_redlistTW"
"732f8e6e-894e-44ee-951e-c1e123df49fa","species","Plantae","Hewittia malabarica","LC","NLC","corrected_redlistTW"
"f46c0022-bd49-4e21-8669-7a233ecbb901","species","Plantae","Lepistemon binectariferum","","NNT","corrected_redlistTW"
"a64b5a52-fccb-4f72-a08f-45c43e6fc988","species","Plantae","Lepistemon intermedius","CR","NCR","corrected_redlistTW"
"ebd584cd-9e41-45d5-8b33-d96ee8b927ce","species","Plantae","Solanum americanum","NA",NA,"corrected_redlistTW"
"fdc2ad12-a607-4290-8265-67d15f657f57","species","Plantae","Solanum capsicoides","NA",NA,"corrected_redlistTW"
"86d647b3-28a8-4ad4-b589-c750bcf72c4c","species","Plantae","Solanum elaeagnifolium","NA",NA,"corrected_redlistTW"
"67f074c1-710e-4171-9d11-8ae828ed6c88","species","Plantae","Solanum erianthum","NA",NA,"corrected_redlistTW"
"176145ba-1c10-44cc-aabe-e6a53c4734f8","species","Plantae","Solanum lasiocarpum","NA",NA,"corrected_redlistTW"
"6bdd7f21-bdc2-4e3a-940c-94bddce57aa1","species","Plantae","Solanum mammosum","NA",NA,"corrected_redlistTW"
"4aa4f816-7593-49c9-8305-f838c47963d3","species","Plantae","Solanum mauritianum","NA",NA,"corrected_redlistTW"
"1fa84408-e936-45ab-984f-336a0971c2db","species","Plantae","Solanum miyakojimense","NT","NNT","corrected_redlistTW"
"373ef7b1-4728-4315-8915-705c639c782a","species","Plantae","Solanum pittosporifolium","LC","NLC","corrected_redlistTW"
"9cca6b2d-594b-4461-87cc-f77b977d5203","species","Plantae","Solanum rostratum","NA",NA,"corrected_redlistTW"
"e20545f8-33be-489b-baa9-f85043bc9dbc","species","Plantae","Solanum scabrum","NA",NA,"corrected_redlistTW"
"0062ec8c-df29-49b9-adc7-38c5109ff8e8","species","Plantae","Solanum sisymbriifolium","NA",NA,"corrected_redlistTW"
"14ae9feb-ae54-4e27-8e3d-78c0b4d4d7e1","species","Plantae","Solanum viarum","NA",NA,"corrected_redlistTW"
"6e59e145-1438-4080-8a55-3c1c8e87cbf6","species","Plantae","Solanum violaceum","LC","NLC","corrected_redlistTW"
"b4d67675-c42a-4859-a959-a7e3a4aa0a0f","species","Plantae","Lycianthes biflora","LC","NLC","corrected_redlistTW"
"00c00059-de2d-4072-8ed1-67710ecf01f4","species","Plantae","Nicotiana longiflora","NA",NA,"corrected_redlistTW"
"abbc731e-3934-4123-9b79-1626e49a3b95","species","Plantae","Nicotiana tabacum","NA",NA,"corrected_redlistTW"
"ba7eaf42-1b9b-4a59-95a0-f6404957ff2a","species","Plantae","Physalis angulata","NA",NA,"corrected_redlistTW"
"e8a113ca-92f7-4164-908e-48336c7baaa0","species","Plantae","Physalis peruviana","NA",NA,"corrected_redlistTW"
"21494616-7786-49bd-9b6c-5304e478b6ea","species","Plantae","Lycium chinense","NA",NA,"corrected_redlistTW"
"b060dd16-1ea1-436d-a91e-30994be4c16b","species","Plantae","Brunfelsia uniflora","NE","","corrected_redlistTW"
"4f46ea14-cecf-406d-bb79-f21ee3c58ae5","species","Plantae","Cyphomandra betacea","NA",NA,"corrected_redlistTW"
"c525040d-b67c-4fd0-8620-0a9997db8da7","species","Plantae","Physaliastrum chamaesarachoides","EN","NEN","corrected_redlistTW"
"a0b7f806-8d49-427a-9363-473237cfa875","species","Plantae","Tubocapsicum anomalum","LC","NLC","corrected_redlistTW"
"1f40d2ec-0db9-44f4-9604-a418580e790b","species","Plantae","Sphenoclea zeylanica","LC","NLC","corrected_redlistTW"
"3218b9c7-593b-43a4-8a3e-b8fb8afb5628","species","Plantae","Hydrolea zeylanica","EN","NEN","corrected_redlistTW"
"890c75f5-9f70-4225-82ed-454d78d983be","species","Plantae","Jasminum nervosum","LC","NLC","corrected_redlistTW"
"18acb636-6a8a-44b2-a19c-2e1e75ad091b","species","Plantae","Jasminum sinense","LC","NLC","corrected_redlistTW"
"61ef2988-b11f-412f-b197-ed024339f492","species","Plantae","Jasminum urophyllum","LC","NLC","corrected_redlistTW"
"b911f9d0-fe00-41e0-a701-acf909939a72","species","Plantae","Chionanthus ramiflorus","NT","NNT","corrected_redlistTW"
"5aea1944-aeaf-4a3f-b7cd-e7d5c0193c0c","species","Plantae","Ligustrum morrisonense","NT","NNT","corrected_redlistTW"
"cc0541c6-a497-4f05-8660-fce0966904ab","species","Plantae","Ligustrum sinense","LC","NLC","corrected_redlistTW"
"44889e87-6d66-4ec4-b2e6-d442890206b0","species","Plantae","Osmanthus kaoi","LC","NLC","corrected_redlistTW"
"9713ee12-3ef0-4fa0-8850-58bea0d3a6d9","species","Plantae","Osmanthus marginatus","LC","NLC","corrected_redlistTW"
"87a682f8-ec1e-4f35-b16f-d6ec302c3082","species","Plantae","Cyrtandra umbellifera","VU","NVU","corrected_redlistTW"
"7a21f0ec-bd47-43a2-ba06-250d856678d2","species","Plantae","Hemiboea bicornuta","LC","NLC","corrected_redlistTW"
"03330afd-4a27-4a30-a31c-3e06d92a87eb","species","Plantae","Lysionotus pauciflorus","","NEN","corrected_redlistTW"
"eee8af45-c26a-4925-b861-5bf437f6603e","species","Plantae","Veronica arvensis","NA",NA,"corrected_redlistTW"
"dca355aa-ca21-44c3-8f8b-80dc87e2725c","species","Plantae","Veronica javanica","LC","NLC","corrected_redlistTW"
"b68966eb-7955-41a5-b326-6586a01c6a09","species","Plantae","Veronica morrisonicola","LC","NLC","corrected_redlistTW"
"27049e96-e613-41e1-a1bf-883653e93072","species","Plantae","Veronica oligosperma","LC","NLC","corrected_redlistTW"
"f6fd50da-5f65-467a-8b07-68b28ef78c5b","species","Plantae","Veronica persica","NA",NA,"corrected_redlistTW"
"6e3b9661-c274-48cf-a0dc-e72e47f64c55","species","Plantae","Plantago lanceolata","NA",NA,"corrected_redlistTW"
"91284fbd-349e-4fa8-976e-e1a4dbd5399e","species","Plantae","Limnophila fragrans","EN","NEN","corrected_redlistTW"
"293c39c9-6527-49aa-bf35-c55a06a72d3a","species","Plantae","Limnophila sessiliflora","EN","NEN","corrected_redlistTW"
"5662fa06-1b14-4b73-8e1a-6da79aa1c0ea","species","Plantae","Limnophila trichophylla","EN","NEN","corrected_redlistTW"
"29bd26d0-2c31-4034-aca5-53e324dab2e4","species","Plantae","Scoparia dulcis","NA",NA,"corrected_redlistTW"
"a7b1d0a9-0d2d-4740-b2be-025c4be30c1d","species","Plantae","Callitriche japonica","LC","NLC","corrected_redlistTW"
"ec6c68d7-2f4c-4c37-a43a-2f4a41374503","species","Plantae","Callitriche palustris","","NNT","corrected_redlistTW"
"5445551e-cd08-45a4-b7be-3f310d285560","species","Plantae","Callitriche deflexa","NA","","corrected_redlistTW"
"9eb68669-00b2-4df4-a452-ceb01f7a3bc8","species","Plantae","Veronicastrum axillare","","NVU","corrected_redlistTW"
"b7b891d0-e16b-405c-8504-7f56360f4dbe","species","Plantae","Veronicastrum formosanum","EN","NEN","corrected_redlistTW"
"bd1130a8-8670-42bf-94bf-0d6baa1b4abf","species","Plantae","Deinostema adenocaulon","VU","NVU","corrected_redlistTW"
"69c38ec8-a77a-4cd0-ba61-531372089121","species","Plantae","Ellisiophyllum pinnatum","LC","NLC","corrected_redlistTW"
"c6c5c480-491e-43c3-a1f6-0b2f3ab8e1b1","species","Plantae","Hemiphragma heterophyllum","LC","NLC","corrected_redlistTW"
"231c1bf3-c2e6-435a-b6db-f8e3b7be085b","species","Plantae","Mecardonia procumbens","NA",NA,"corrected_redlistTW"
"fa27d7e1-5491-44e0-8cee-ee774bd89d0b","species","Plantae","Microcarpaea minima","NT","NNT","corrected_redlistTW"
"8518a0ea-3edb-451b-895a-c3130b6f15e0","species","Plantae","Stemodia verticillata","NA",NA,"corrected_redlistTW"
"eae83571-6887-4fc8-8eaf-034178595b5e","species","Plantae","Scrophularia yoshimurae","LC","NLC","corrected_redlistTW"
"b0019923-277a-4fa2-8fa6-4c9fe522759c","species","Plantae","Bonnaya ruellioides","LC","NLC","corrected_redlistTW"
"8c3edbc1-a8dd-43b9-bf04-f8545693d100","species","Plantae","Bonnaya tenuifolia","VU","NVU","corrected_redlistTW"
"ee80e4e9-f8f3-41ce-b76b-e5d992ac15d0","species","Plantae","Lindernia rotundifolia","NA",NA,"corrected_redlistTW"
"55e344ce-648d-4ea2-a203-0edada16045c","species","Plantae","Torenia crustacea","LC","NLC","corrected_redlistTW"
"8e290ada-1dd2-498f-adf2-0e18a58719cb","species","Plantae","Torenia fournieri","NA",NA,"corrected_redlistTW"
"239aed86-f60d-42ed-9795-d9ffc7f33f4c","species","Plantae","Torenia violacea","NT","NNT","corrected_redlistTW"
"999061df-6297-467d-aa20-86bfe5b0f3aa","species","Plantae","Vandellia scutellariiformis","EN","NEN","corrected_redlistTW"
"04616751-f85a-41ca-8da7-39cb4e618477","species","Plantae","Justicia comata","NA",NA,"corrected_redlistTW"
"74661b88-c0a7-48c2-a519-168ad1303054","species","Plantae","Justicia procumbens","","NLC","corrected_redlistTW"
"48141fee-b62c-4fb6-87c7-92f4deb64261","species","Plantae","Strobilanthes flexicaulis","LC","NLC","corrected_redlistTW"
"c0f618aa-4309-4fdf-8b6e-16cf7e906bbb","species","Plantae","Strobilanthes formosanus","LC","NLC","corrected_redlistTW"
"9a8ec0a7-1863-4ced-994f-a3d9e521096c","species","Plantae","Strobilanthes longespicatus","LC","NLC","corrected_redlistTW"
"2c977b4a-204a-451e-a9b9-bcd405f6af8e","species","Plantae","Ruellia simplex","NA","","corrected_redlistTW"
"45fb74d7-e491-4507-ae62-5c67551fee32","species","Plantae","Ruellia repens","LC","NLC","corrected_redlistTW"
"b1d6aa10-da09-4dff-a7db-8b88d61951fb","species","Plantae","Ruellia elegans","NE","","corrected_redlistTW"
"b578676b-e8df-4617-88a8-4943bedcff8e","species","Plantae","Thunbergia fragrans","NA",NA,"corrected_redlistTW"
"a8cc41f5-11bc-4e35-bd80-7859c051ace2","species","Plantae","Thunbergia grandiflora","NA",NA,"corrected_redlistTW"
"f243c887-0061-4ab7-a5b1-4d47f87f8657","species","Plantae","Hygrophila corymbosa","NA",NA,"corrected_redlistTW"
"742b4ee0-7179-477d-ab12-6f00acd61906","species","Plantae","Hygrophila guianensis","NA",NA,"corrected_redlistTW"
"d3946b78-6c88-4884-adb2-b49c8b52eb40","species","Plantae","Hygrophila polysperma","EN","NEN","corrected_redlistTW"
"a6b72368-601a-4d22-a6e1-649350a7974f","species","Plantae","Blechum pyramidatum","NA",NA,"corrected_redlistTW"
"aaaac692-bea4-46f0-afee-f8405d3c98d1","species","Plantae","Hemigraphis cumingiana","VU","NVU","corrected_redlistTW"
"68fe215d-fb0e-4199-b24c-b899b2631413","species","Plantae","Hypoestes purpurea","LC","NLC","corrected_redlistTW"
"fc9e29dc-9f72-445c-a0df-3d7e1b7b3d72","species","Plantae","Kudoacanthus albonervosa","VU","NVU","corrected_redlistTW"
"0eba5dc0-1b3e-46bf-b60d-aa78d2040541","species","Plantae","Lepidagathis formosensis","LC","NLC","corrected_redlistTW"
"26ceb496-fe08-44dc-9d45-b1aed3683d5c","species","Plantae","Lepidagathis secunda","EN","NEN","corrected_redlistTW"
"e1d0c699-809f-4c0c-98e6-31bd77aced52","species","Plantae","Nelsonia canescens","NA",NA,"corrected_redlistTW"
"673b72d0-8fb8-4f6b-aa03-bf2bfb280c0a","species","Plantae","Rungia chinensis","LC","NLC","corrected_redlistTW"
"8bf828af-e9e0-4992-9977-4e7294b56de9","species","Plantae","Rungia taiwanensis","LC","NLC","corrected_redlistTW"
"f88c966d-d22f-4114-a708-94937ff1bfce","species","Plantae","Staurogyne debilis","VU","NVU","corrected_redlistTW"
"f5367ef7-06bc-4815-b6cf-09476cbd90c4","species","Plantae","Campsis grandiflora","NE","","corrected_redlistTW"
"6dbf40e8-a553-4af9-9c03-55d8c54f6b99","species","Plantae","Spathodea campanulata","NA",NA,"corrected_redlistTW"
"fe6c233b-5142-4217-82cb-68355e07898c","species","Plantae","Utricularia aurea","EN","NEN","corrected_redlistTW"
"c6e7b99d-3a6b-48b8-a0e9-15dac5f75aad","species","Plantae","Utricularia graminifolia","NA",NA,"corrected_redlistTW"
"da3262bd-1168-430a-9eab-d3efa6e94f67","species","Plantae","Utricularia heterosepala","EN","NEN","corrected_redlistTW"
"a0b3af95-9350-4804-a969-0947116c7935","species","Plantae","Verbena brasiliensis","NA",NA,"corrected_redlistTW"
"74601f3b-9dcf-4cdc-8954-5753c22c93c1","species","Plantae","Verbena officinalis","NA",NA,"corrected_redlistTW"
"e047b15b-6c3d-4427-96dd-54746835cfd3","species","Plantae","Petrea volubilis","NE","","corrected_redlistTW"
"3a014e0c-e0fa-420a-8f6d-d8efe5432391","species","Plantae","Salvia keitaoensis","LC","NLC","corrected_redlistTW"
"a00674c7-5a28-45a6-8066-1be2a8295d6a","species","Plantae","Salvia lyrata","NA",NA,"corrected_redlistTW"
"264cdcda-c2df-4d5f-9744-11275937f49b","species","Plantae","Salvia scapiformis","LC","NLC","corrected_redlistTW"
"090af790-e92f-48bf-8994-2d85849d9a09","species","Plantae","Salvia splendens","NA","","corrected_redlistTW"
"cae2a79a-72a9-4cc8-90b3-d82d957c293d","species","Plantae","Hyptis pectinata","NA",NA,"corrected_redlistTW"
"4a1d82d5-6332-4d2f-9bae-f22d359abefd","species","Plantae","Hyptis suaveolens","LC","NLC","corrected_redlistTW"
"a7fc85b9-f6df-40dc-84ae-33826b40f266","species","Plantae","Clerodendrum trichotomum","LC","NLC","corrected_redlistTW"
"7ed6a55a-1b7e-4f98-9865-41392ef6d9fb","species","Plantae","Scutellaria austrotaiwanensis","VU","NVU","corrected_redlistTW"
"02d722df-e1f3-46cb-9ee7-44c59d69ea3c","species","Plantae","Scutellaria barbata","LC","NLC","corrected_redlistTW"
"976a3144-2ca6-453a-9038-c29dddf3cf7b","species","Plantae","Scutellaria taiwanensis","VU","NVU","corrected_redlistTW"
"2d588da1-8d85-437e-86a9-59b06bd78b57","species","Plantae","Scutellaria tashiroi","VU","NVU","corrected_redlistTW"
"94a66184-c33d-49aa-828b-df8be19819c3","species","Plantae","Stachys oblongifolia","LC","NLC","corrected_redlistTW"
"93e8c797-6a04-4a0e-a76a-cfd5ea9e59df","species","Plantae","Vitex quinata","LC","NLC","corrected_redlistTW"
"2d15d5ef-4ffe-42c7-b5cd-4650dc57f652","species","Plantae","Vitex trifolia","VU","NVU","corrected_redlistTW"
"5004ef76-6cbc-459f-90da-183aafe45c31","species","Plantae","Teucrium bidentatum","LC","NLC","corrected_redlistTW"
"3cb43eec-a133-475c-9321-ae7aabecf510","species","Plantae","Premna octonervia","NT","NNT","corrected_redlistTW"
"9ded2c90-8597-43a1-8901-773991c0b1f3","species","Plantae","Premna serratifolia","LC","NLC","corrected_redlistTW"
"ecb0d9f2-ab9d-4de2-bdc1-b4e7b89cc9b1","species","Plantae","Callicarpa kochiana","LC","NLC","corrected_redlistTW"
"39ba396c-bbf0-442e-a185-ee8cb97560ce","species","Plantae","Callicarpa longissima","NT","NNT","corrected_redlistTW"
"3dfd2ea2-18ee-4913-8490-f6f9ac7cefda","species","Plantae","Callicarpa tikusikensis","LC","NLC","corrected_redlistTW"
"2db157ec-bb11-479a-9375-b3521e39a886","species","Plantae","Agastache rugosa","NT","NNT","corrected_redlistTW"
"cba52c0d-de14-451a-b05b-e98bb06177b1","species","Plantae","Ajuga decumbens","NA",NA,"corrected_redlistTW"
"5838b990-09ec-468c-aeb4-430cc4758abf","species","Plantae","Ajuga nipponensis","VU","NVU","corrected_redlistTW"
"b4001781-b9fe-4b2d-8531-b731de0b826c","species","Plantae","Ajuga pygmaea","VU","NVU","corrected_redlistTW"
"7f4a77e2-5573-489b-b3b0-9f99791245e3","species","Plantae","Lamium hybridum","NA",NA,"corrected_redlistTW"
"f2e14723-614d-4f4b-b807-5c785dd40307","species","Plantae","Lamium purpureum","NA",NA,"corrected_redlistTW"
"366620d0-8bb2-438d-b639-63cd3b22f64e","species","Plantae","Lamium tuberiferum","LC","NLC","corrected_redlistTW"
"c4e2e382-9fea-4de6-8ed7-9ddf7da55b14","species","Plantae","Lycopus lucidus","EN","NEN","corrected_redlistTW"
"dbbbd962-9f52-4947-bfc1-5d6fd7bf802c","species","Plantae","Mentha canadensis","LC","NLC","corrected_redlistTW"
"90398acc-2602-48c9-b09b-e3443260234c","species","Plantae","Prunella vulgaris","LC","NLC","corrected_redlistTW"
"3ca77d12-d2f8-4876-8ab3-42ad2e09a34a","species","Plantae","Origanum vulgare","LC","NLC","corrected_redlistTW"
"5b0d1fa9-402c-4d03-ad8f-bc8c00981a6c","species","Plantae","Salvia rosmarinus","NE","","corrected_redlistTW"
"d8401341-7a18-43bd-a324-d8133d1cf8a1","species","Plantae","Basilicum polystachyon","VU","NVU","corrected_redlistTW"
"49a995ef-e8c1-429b-9231-2c244c1540b5","species","Plantae","Bostrychanthera deflexa","LC","NLC","corrected_redlistTW"
"3b0eaa2f-cc85-4755-872b-cba591ec40cd","species","Plantae","Clinopodium brownei","NA",NA,"corrected_redlistTW"
"a47f0dd1-80d4-4df2-8803-18e9c7acbdbc","species","Plantae","Coleus amboinicus","NA",NA,"corrected_redlistTW"
"1859937d-e607-48fa-b3b3-cc0eb606e566","species","Plantae","Coleus formosanus","LC","NLC","corrected_redlistTW"
"1947ba54-c9c2-4da5-8ca1-38ab7ac6f384","species","Plantae","Comanthosphace formosana","VU","NVU","corrected_redlistTW"
"08f63dfd-e0ed-4903-94de-e88245bdcee2","species","Plantae","Elsholtzia strobilifera","LC","NLC","corrected_redlistTW"
"d775c2dd-3598-4e5a-8980-a11af97bf7e2","species","Plantae","Isodon amethystoides","LC","NLC","corrected_redlistTW"
"8bbd8209-84f0-4a96-aa52-edfd99acf57e","species","Plantae","Isodon macrocalyx","LC","NLC","corrected_redlistTW"
"354f4ab4-40cd-46f1-bf16-41c4cc4f9b6c","species","Plantae","Isodon serra","LC","NLC","corrected_redlistTW"
"b8a764e4-032a-463e-941e-024fe2f28034","species","Plantae","Leucas chinensis","LC","NLC","corrected_redlistTW"
"c5430432-9a78-443c-a964-44f8d64af8b8","species","Plantae","Mosla dianthera","LC","NLC","corrected_redlistTW"
"7ea43359-1458-4c04-bf5e-3f370c09940f","species","Plantae","Mosla scabra","LC","NLC","corrected_redlistTW"
"e22e6259-bfa9-4cb3-9ee0-b3849a75c40e","species","Plantae","Paraphlomis formosana","LC","NLC","corrected_redlistTW"
"76775612-17b3-40b4-a7d1-6021ee1f01d9","species","Plantae","Perilla frutescens","NA",NA,"corrected_redlistTW"
"3066f272-f388-41b4-a1a8-3625596b4ec0","species","Plantae","Platostoma palustre","LC","NLC","corrected_redlistTW"
"5abbf669-2fa9-4f88-b75e-7c4ff3b5834e","species","Plantae","Pogostemon formosanus","LC","NLC","corrected_redlistTW"
"cc75ef51-28a1-4e10-afb9-9d615e5a4e90","species","Plantae","Rubiteucris palmata","LC","NLC","corrected_redlistTW"
"4dad6eb9-8faa-44c8-b53d-99cacebe4499","species","Plantae","Suzukia luchuensis","VU","NVU","corrected_redlistTW"
"d73eb512-3d58-4fa3-911d-3539edb3fee3","species","Plantae","Mazus fauriei","LC","NLC","corrected_redlistTW"
"96d544b4-642f-42d7-8a08-b7f474c9a0f8","species","Plantae","Mazus goodenifolius","LC","NLC","corrected_redlistTW"
"0903045a-378a-4bb4-a72a-d87917600881","species","Plantae","Mazus pumilus","LC","NLC","corrected_redlistTW"
"d587813f-1e54-4074-aabc-156f9ec5ed93","species","Plantae","Peplidium maritimum","LC","","corrected_redlistTW"
"661bb571-1404-4968-bc09-8a105138c279","species","Plantae","Pedicularis ikomae","NT","NNT","corrected_redlistTW"
"a661c130-e86c-465e-ab17-949baec11db3","species","Plantae","Euphrasia tarokoana","VU","NVU","corrected_redlistTW"
"942af141-e64d-416e-a28d-3d4b1369d903","species","Plantae","Orobanche coerulescens","EN","NEN","corrected_redlistTW"
"0d853ee2-50c3-4bb6-a696-693a0e6704c6","species","Plantae","Striga lutea","EN","NEN","corrected_redlistTW"
"1c238192-13d6-41c1-841d-bf4d1a591a1f","species","Plantae","Striga masuria","EN","NEN","corrected_redlistTW"
"c89e91bb-4c80-42b2-8d2d-234e7f47a659","species","Plantae","Aeginetia indica","LC","NLC","corrected_redlistTW"
"8faac3a9-882b-442e-a559-522c3483ee4d","species","Plantae","Alectra avensis","LC","NLC","corrected_redlistTW"
"171f4481-ecfd-4711-8469-b6fbe1a6b183","species","Plantae","Boschniakia himalaica","LC","NLC","corrected_redlistTW"
"5106fd69-0591-41eb-a7c7-37fdae0f21ae","species","Plantae","Centranthera cochinchinensis","NT","NNT","corrected_redlistTW"
"ff627074-7f3e-4067-b810-c9570588d548","species","Plantae","Christisonia hookeri","VU","NVU","corrected_redlistTW"
"d2046e15-29fa-47a0-9e74-b099fba5ce66","species","Plantae","Phacellanthus tubiflorus","CR","NCR","corrected_redlistTW"
"ccca6e75-f0e4-41ae-9ddf-dce0561df776","species","Plantae","Gomphandra luzoniensis","VU","NVU","corrected_redlistTW"
"2254f921-320d-491e-a3ed-b0f8d98bbc7e","species","Plantae","Ilex arisanensis","LC","NLC","corrected_redlistTW"
"0dee3da6-2349-4293-a5d9-5f0a38f26a62","species","Plantae","Ilex asprella","LC","NLC","corrected_redlistTW"
"34f7a527-089b-422f-8723-e1b66c3a8e8d","species","Plantae","Ilex lonicerifolia","","NNT","corrected_redlistTW"
"b3326ec2-487c-4f66-9e5b-33410c451cf6","species","Plantae","Ilex micrococca","LC","NLC","corrected_redlistTW"
"deb1bd95-304c-4c7f-8242-b46e65aa70d3","species","Plantae","Ilex pubescens","NT","NNT","corrected_redlistTW"
"2a61ba78-381b-454e-b5d4-dbd51c318b4a","species","Plantae","Ilex suzukii","NT","NNT","corrected_redlistTW"
"1af3dea0-8af2-491b-8c25-f1c9977a0468","species","Plantae","Ilex tugitakayamensis","LC","NLC","corrected_redlistTW"
"2faaa36d-29b6-42ff-9b7b-2a5d66841188","species","Plantae","Ilex yunnanensis","","NLC","corrected_redlistTW"
"d3f9bb83-410c-48c4-9247-a63f512a8b3e","species","Plantae","Lobelia cliffortiana","NA",NA,"corrected_redlistTW"
"1fadfe85-cdca-4772-8c68-789e00841a3f","species","Plantae","Triodanis biflora","NA",NA,"corrected_redlistTW"
"7ba48de9-2575-43f9-b3b9-c6b94adf7a0e","species","Plantae","Adenophora triphylla","LC","NLC","corrected_redlistTW"
"4ef116c0-6c3b-43ec-af43-008b8465922a","species","Plantae","Codonopsis javanica","","NLC","corrected_redlistTW"
"8f07b56c-efee-4e0a-b762-33b1eac80c3a","species","Plantae","Codonopsis kawakamii","LC","NLC","corrected_redlistTW"
