"taxonUUID","taxonRank","kingdom","class","simplifiedScientificName","categoryRedlistTW","new_redlistTW","source_process"
"a02c9449-b9e0-4ed5-9771-32ed4c60ef40","species","Animalia","Insecta","Lomographa chinhuaiwangi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"eca9ab60-fec1-4162-99d7-2f8c3ea85302","species","Animalia","Insecta","Lomographa jhonjhihguanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fd652ee2-35ac-41e4-8b72-9d6e8b77adfb","species","Animalia","Insecta","Lomographa siyuanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d94d15a1-d765-4b86-96c5-559670898269","species","Animalia","Insecta","Zeugodacus tappanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ed768026-e21e-4779-b258-6bebff83658f","species","Animalia","Insecta","Orthrius binotatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e0c622c1-7567-496c-ba65-717480919858","species","Animalia","Insecta","Rhynchobapta flavicostaria","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9d2b823b-9b32-49fa-9522-a7f891b0ca46","species","Animalia","Insecta","Aberrasine dingjiai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4cdbcd4b-34b4-4947-83fe-0c4124d5d0c1","species","Animalia","Insecta","Aberrasine lichenshihi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"26782d05-715f-40bf-8fb1-04312ceca5fe","species","Animalia","Insecta","Acacicis aphananthe","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d3149ed3-0e67-4394-a9de-842340906b63","species","Animalia","Malacostraca","Acanthacaris tenuimana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f652d939-af1b-4373-8762-ece53cff15d6","species","Animalia","Malacostraca","Acanthodromia margarita","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1b60cc6b-0151-44f7-936c-4b773814f2fa","species","Animalia","Insecta","Acrapex brunnea","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ea7010f3-046a-414f-9455-67edc5a77389","species","Animalia","Insecta","Acrida formosana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"06e02b8c-89bf-407d-87c5-4cf09a3f01ca","species","Animalia","Malacostraca","Actaeomorpha erosa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f86a7212-fa01-4455-adfd-fadba8d7b123","species","Animalia","Insecta","Adelina platisoides","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"cb454903-e2c1-4102-beff-949964c5015b","species","Animalia","Malacostraca","Alainodaeus rimatara","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c3e2d6c1-8fff-42f1-ad0d-55b7643138cf","species","Animalia","Malacostraca","Alcomaja nagashimaensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"98730789-5e45-4329-9390-d0432ec245f2","species","Animalia","Insecta","Alompra yibinfani","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6c17fa48-57b0-4362-b162-ab5129594bb5","species","Animalia","Malacostraca","Amakusaxius amakusanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b61a2cf3-c343-49e9-af24-7d8adb59593d","species","Animalia","Insecta","Ambia melanistis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d3e72e60-9b09-4afb-a482-0a446c5ad2b5","species","Animalia","Insecta","Sesapa honbaensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"54ba2bc9-ee44-408f-953f-2d152161a8df","species","Animalia","Insecta","Ammatho karenkensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"54ba2bc9-ee44-408f-953f-2d152161a8df","species","Animalia","Insecta","Ammatho karenkensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f02ade58-b89e-42f7-89f9-3524002b53f9","species","Animalia","Insecta","Aberrasine shiou","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9a4bb27e-632c-4c0d-bbdf-92ddcc714961","species","Animalia","Insecta","Amphiops mater","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"91f13aeb-0d13-4599-87a9-5cb58bc221ac","species","Animalia","Malacostraca","Amusiotheres obtusidentata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f1c542c5-8b8d-40ee-80cf-2913cd3c09dd","species","Animalia","Insecta","Anchon formosanum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e1192c30-2b05-40cd-99c4-1597118d799a","species","Animalia","Insecta","Anchon pilosum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d2e0b029-6b7e-494e-9dcc-f1880d892c33","species","Animalia","Malacostraca","Angustopelta cribrorum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1d86fdfd-1f93-42e3-9be4-6796072409ae","species","Animalia","Insecta","Anthocharis scolymus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a8db0e1b-7203-437d-ba22-aef6ddcb43d5","species","Animalia","Insecta","Arachotia hohuanshanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"208eeb80-29c2-491b-a898-743c066c9f86","species","Animalia","Malacostraca","Arcotheres sinensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d7c4c977-bef2-4c88-bb97-e2e282f46f6c","species","Animalia","Insecta","Arotrophora gilligani","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"54dc0f1c-692c-441f-bf38-33ff84a31653","species","Animalia","Insecta","Arthromelodes choui","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4136957a-a303-4351-98ab-5cdf5acb22f5","species","Animalia","Insecta","Ataboruza lauta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2afd2788-0f13-450a-ac39-7bf100346435","species","Animalia","Insecta","Autosticha consimilis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8d94ae66-69e6-4495-a680-1109998c6ddc","species","Animalia","Insecta","Autosticha cordiformis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2d9fe6e9-b935-4d07-9d81-09ea6f25644a","species","Animalia","Insecta","Autosticha dimochla","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ad353bc1-7b04-4d31-8ccb-6e2633387784","species","Animalia","Insecta","Autosticha imitativa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a3638863-a3f9-467d-ac12-07b817e128de","species","Animalia","Insecta","Autosticha lushanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b567728c-fdd2-4d9c-acb3-d64b7820b81a","species","Animalia","Insecta","Autosticha microphilodema","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7edfb873-5331-4a44-a606-db748aae85e3","species","Animalia","Insecta","Autosticha mingchrica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a4d7a16a-8255-4f00-b6a2-34fb14677f5f","species","Animalia","Insecta","Autosticha modicella","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"26afdab2-61a4-42eb-b72d-0868025546ae","species","Animalia","Insecta","Autosticha opaca","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b0cb56af-a233-46d5-977f-92b32214a4e3","species","Animalia","Insecta","Autosticha pachysticta","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9076699b-6a2a-4f7b-908f-140651a1de7f","species","Animalia","Insecta","Autosticha pyungyangensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0e8c4bcc-26ea-4d32-9ca5-be7e7c5b922f","species","Animalia","Insecta","Autosticha shenae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fb9d54eb-b34f-4b65-a54a-936eab0d0fdf","species","Animalia","Insecta","Autosticha tachytoma","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4a1786d9-c055-4101-9ee3-27b4636fb647","species","Animalia","Insecta","Autosticha taiwana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ccd2c606-5173-4d8f-8d1e-027656c14f39","species","Animalia","Malacostraca","Bathyarctus chani","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"044e1102-e802-440f-8904-517daefe9a84","species","Animalia","Malacostraca","Bathyarctus rubens","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5838ba38-0c97-44b5-9ae0-b659d530310e","species","Animalia","Malacostraca","Bathypluma spinifer","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"caad22b4-4df1-4c04-b7dd-0c75cccba1f1","species","Animalia","Insecta","Bellulia kononenkoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"346659e8-eacc-4ac6-a09a-02c219417035","species","Animalia","Insecta","Bellulia lacii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"871da97b-8ffd-4718-ab7c-fdddd86c3792","species","Animalia","Malacostraca","Bentheogennema intermedia","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e70ef9ec-96a7-4a33-9580-565b130563f6","species","Animalia","Malacostraca","Benthochascon hemingi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"96ce9139-15b5-4aab-b35b-0eed68bbc696","species","Animalia","Insecta","Bocchar incultum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2c2a6b3d-1109-41e7-867c-37025f72acd0","species","Animalia","Malacostraca","Brachycarpus biunguiculatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"05db0082-ef0b-494b-8693-16d6428f57c7","species","Animalia","Malacostraca","Bruciana pediger","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1a91821e-1d4e-4ab9-8f92-629e64663eac","species","Animalia","Malacostraca","Brusinia elongata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"396ba130-ddd3-4581-909d-842dd32d4fed","species","Animalia","Insecta","Bulbauchenia taiwanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"341cc712-3fba-4c12-8c86-e41dd61ec40b","species","Animalia","Insecta","Calauta obscura","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5a254f69-ea6e-45b6-93ae-cf12be9bb662","species","Animalia","Insecta","Carminibotys carminalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e3e8c5d6-63cd-4b1c-b1a3-0e2f6f314bf4","species","Animalia","Malacostraca","Carupa tenuipes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0f99ddef-3772-4598-af40-807bdee96263","species","Animalia","Malacostraca","Cateios frontalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8b38a423-cdf9-44ab-91c2-8d8c9da8d076","species","Animalia","Insecta","Cephalonomia formosiensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"57ccb5e1-e798-4116-98c7-0e8df891c8c8","species","Animalia","Insecta","Ceratocorema woodstocki","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ab468f39-2713-4660-bbe8-6800c4cf9d74","species","Animalia","Malacostraca","Chelarctus aureus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6983185f-2787-431e-88b5-adaa41437360","species","Animalia","Malacostraca","Chorilia longipes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e31a3c68-b40f-4a58-b5da-f8f998205f92","species","Animalia","Insecta","Coarica fasciata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"248436a6-9af4-4411-b11a-b106938dce80","species","Animalia","Malacostraca","Coelocarcinus foliatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"663ef7a9-ff6d-4cdf-8d2e-436335ecea80","species","Animalia","Malacostraca","Coleusia urania","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7c823052-7645-4e65-ac78-85f5b80b1d6c","species","Animalia","Insecta","Commatarcha angustiptera","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4b621974-cf05-47ab-bdb0-03c5a2a6dc30","species","Animalia","Insecta","Aetherastis albicapilla","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"37e72ec6-b8da-4871-bb5a-74bd12f04ead","species","Animalia","Malacostraca","Crenarctus bicuspidatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b22d0324-a2f4-4a02-8d31-aacd4cd8f464","species","Animalia","Insecta","Creochara brevipennis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"84c8b34a-f054-41bb-8bb0-90f42811744a","species","Animalia","Insecta","Creophilus flavipennis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bb8c226a-b94e-480c-921e-c991ed778f7a","species","Animalia","Insecta","Cryptaspidia piceola","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bf0e6702-517c-4083-ab96-0aae96975e54","species","Animalia","Malacostraca","Cryptocnemus obolus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"6f2401ed-c11e-4296-9aff-46564e368e67","species","Animalia","Malacostraca","Cryptolutea sagamiensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"31cafb9e-164b-4b58-9665-95490eb36da9","species","Animalia","Insecta","Cuprina atayalica","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"74318d86-d385-49ce-97e2-91eed84580b7","species","Animalia","Insecta","Cuprina insolita","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"4afa770e-320a-4950-a4ff-f1f0c25079d9","species","Animalia","Malacostraca","Cycloachelous suborbicularis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"505a3bfa-9ffb-48ce-923b-82c3187d3a67","species","Animalia","Malacostraca","Dacryomaia edmonsoni","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0684e12f-4077-499f-88b9-83bb9e67482a","species","Animalia","Insecta","Demeijerella catharota","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fd8a6ee4-630c-464e-bc2c-9cc0919ba2d0","species","Animalia","Insecta","Dienerella beloni","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a72c2ae7-16b5-4bd9-9f2e-0a7e00dde0e4","species","Animalia","Insecta","Digita ampullai","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"55889ac9-745b-4f59-b4e1-769f45d70bef","species","Animalia","Insecta","Digita biuncus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5d87276c-7746-4d50-baa2-2d575677a177","species","Animalia","Insecta","Dromoceryx nigrofovealis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"477caa63-63f9-41fa-afb5-674616b5a8c1","species","Animalia","Insecta","Duplex septemtria","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"97c99c5e-7a78-4b71-abbc-ac23469adb64","species","Animalia","Insecta","Dypna yulaonensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"beed835b-0168-4311-a606-c79be785258a","species","Animalia","Malacostraca","Ebalia nudipes","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2e7f9062-bb79-4a2e-8031-17a78321dc65","species","Animalia","Insecta","Echidnoglossa artior","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2a119613-e812-46b3-a21c-b605fcd1fbba","species","Animalia","Insecta","Echidnoglossa formosana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0d7979b0-aa7a-4d79-8303-3fba77be2726","species","Animalia","Insecta","Egenocladiscus formosanus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"41dfd50a-a54e-4e23-9a3d-e885b5179ab9","species","Animalia","Insecta","Elaphiceps cervus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"18afe21d-e9b0-4415-917b-2744678793b9","species","Animalia","Insecta","Lumaria probolias","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"69291ca0-93f3-4f5b-815a-307073602d53","species","Animalia","Insecta","Emphylica diaphana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7f5c7527-a416-4081-8b68-2776f4a55225","species","Animalia","Insecta","Enanea shuneii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e060c0cb-b12c-4a41-9365-6977ba1e697d","species","Animalia","Insecta","Epipagis setinalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"74b6c93b-94db-4a5a-a607-d39c3c390348","species","Animalia","Insecta","Epsteinius translucidus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fcdd6d65-6580-4cb0-855d-38dfb3429aae","species","Animalia","Malacostraca","Euclosiana crosnieri","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c4559714-09b1-4f93-83bb-b9f19986da58","species","Animalia","Malacostraca","Euclosiana obtusifrons","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b69ef28d-5442-40bf-8c20-9e747e644b71","species","Animalia","Insecta","Eumorphobotys eumorphalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f51c6087-3f63-4783-8c88-4c767f7f26a8","species","Animalia","Insecta","Eupogoniopsis niisatoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e59b8576-833d-47b7-8d0d-7ed8cd9750e0","species","Animalia","Insecta","Evanchon variegatum","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"eddbb3d5-0880-4dc4-9df9-98e9f5955f14","species","Animalia","Malacostraca","Exhippolysmata ensirostris","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bd01536b-95aa-48af-a57e-6cd7198d7df4","species","Animalia","Malacostraca","Forestiana lucius","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3aeb6097-2aaa-4f6f-a671-e2385de7956a","species","Animalia","Malacostraca","Galilia petricola","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9c6f8b64-d896-4ebc-84a4-c8267f982a81","species","Animalia","Insecta","Gandhara jieenchenae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c967fe87-597e-469b-a03c-0475a44b44b2","species","Animalia","Insecta","Gargara alboapicata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a0bc44af-205f-4710-802b-b20dfedccb31","species","Animalia","Insecta","Gargara arisana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c93c054d-0b3f-4774-a67b-bdc0483777f1","species","Animalia","Insecta","Gargara botanshana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8b77eedf-90f8-4719-9a66-c592079b37bd","species","Animalia","Insecta","Gargara botelensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"57e74bb4-2cd6-4c74-9b96-7a7ece5a0ddf","species","Animalia","Insecta","Gargara brunneidorsata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b22c595d-7552-481b-b4f0-f8e1cf11d974","species","Animalia","Insecta","Gargara castanea","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"52a49096-86e3-4c71-b371-e1b4c9e876ad","species","Animalia","Insecta","Gargara davidi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8246e887-56f1-4600-ac6a-9b9d7e9a1bc7","species","Animalia","Insecta","Gargara elegans","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"e51badd6-4b44-4207-b508-e06e2777d74b","species","Animalia","Insecta","Gargara elongata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a8ff51da-bc59-401b-a830-e35c1965a80c","species","Animalia","Insecta","Gargara fumipennis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d1d2afa5-f2b4-45d3-9ff0-47157bd406c5","species","Animalia","Insecta","Gargara genistae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d0391ee1-3c8b-4671-8ec3-9d334776af87","species","Animalia","Insecta","Gargara hainanensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d0fa6d5f-d93e-480b-a5d6-2933b5f485ad","species","Animalia","Insecta","Gargara horishana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2ab1f4f2-84be-46b3-97c7-84e5c6ef0a76","species","Animalia","Insecta","Gargara hyalina","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"cbc5a488-24a6-4e87-b338-d96a4290040d","species","Animalia","Insecta","Gargara kawakamii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5d45008e-c64f-42d7-bac9-96e62d350fba","species","Animalia","Insecta","Gargara laticapitata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a26900f9-04f6-459b-a8d9-dc7e0eb11f09","species","Animalia","Insecta","Gargara maculipennis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7f612595-e026-4060-a918-23cfc2c29563","species","Animalia","Insecta","Gargara marginata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f8b74b6a-f54a-4f4f-9989-c189789914fc","species","Animalia","Insecta","Gargara nigromaculata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"076cd00f-f03c-463c-a1f9-11c2d575fd40","species","Animalia","Insecta","Gargara nigronervosa","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"b36bd96e-9c9b-444c-9e41-f17131406587","species","Animalia","Insecta","Gargara nitidipennis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5402d917-bcb2-4125-867e-6b9fec94fcc8","species","Animalia","Insecta","Gargara nodulata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"cf2c01f5-bfb6-4883-ae47-a114bac7f9d1","species","Animalia","Insecta","Gargara nokozana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"afd8e035-aa24-4d56-a825-8bb846a47809","species","Animalia","Insecta","Gargara pallida","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"69e7d49f-a901-443b-b3d8-97c95e11060b","species","Animalia","Insecta","Gargara picea","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1ae69aa1-5e7b-4962-9ead-6587886e9c2d","species","Animalia","Insecta","Gargara sordida","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"9bcda0d7-5903-4823-ade2-8582d221f8ad","species","Animalia","Insecta","Gargara suigensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"78a37024-673e-46ec-ac16-9a5029e29097","species","Animalia","Insecta","Gargara taihokunis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"08541cd7-8baf-4237-b9b4-02b416f08577","species","Animalia","Insecta","Gargara taikomontana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5e4bf5c3-4e05-43b1-9b21-3e0ba30eec25","species","Animalia","Insecta","Gargara taitoensis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3d2c88ba-5b15-4f19-bc70-d90894e32ccc","species","Animalia","Insecta","Gargara takahashii","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"fee486f6-1525-4daf-a58e-3f60f7944145","species","Animalia","Insecta","Gargara tappana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"bbc5b351-fc94-4d2a-92b9-811e1d3a82e4","species","Animalia","Insecta","Gargara zonata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"d68c36f1-f45a-415a-acb2-a23be09fccfd","species","Animalia","Malacostraca","Gennadas bouvieri","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ce7f517e-19fc-48de-9c22-c13ddfdde927","species","Animalia","Malacostraca","Gennadas incertus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c9c9e174-9b2f-4a78-a36c-5e1e641d46de","species","Animalia","Malacostraca","Gennadas parvus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"65f6b713-908c-4af8-98dd-3f47c6c4da2a","species","Animalia","Malacostraca","Gennadas propinquus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"81c61ea1-618e-4e2b-b30e-280f42d979b4","species","Animalia","Malacostraca","Geryon trispinosus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f6c964ef-19fd-4fc2-935a-a25770ebbded","species","Animalia","Malacostraca","Goneplacoides marivenae","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"dd93f9ed-48ea-4379-a934-0d29c49c6766","species","Animalia","Gastropoda","Goniobranchus tumuliferus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2c3f1f38-a829-4001-ad0c-a0275ac80517","species","Animalia","Insecta","Gynnidomorpha permixtana","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"0cf7d3e4-9652-4503-8b79-fed5fd42335e","species","Animalia","Insecta","Gynnidomorpha pista","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3c35b3f9-da79-49a1-9aa7-5a0dd8e841bf","species","Animalia","Malacostraca","Haemocinus elatus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ca294287-8433-4b84-87ba-69b271cdf1de","species","Animalia","Malacostraca","Hemipenaeus carpenteri","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"3b686020-77c2-42b1-9a91-2d1ed96c1751","species","Animalia","Malacostraca","Hemipenaeus spinidorsalis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"1e450521-46fc-470c-ab37-30354bcde8d4","species","Animalia","Insecta","Heortia vitessoides","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"a96277e7-1c57-401d-8735-749466b71cc0","species","Animalia","Insecta","Hermetia illucens","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"5a20680d-4983-4e98-981c-1f17c8f38295","species","Animalia","Malacostraca","Heteropanope glabra","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"87234438-ac4e-4001-8529-9b07628b718e","species","Animalia","Malacostraca","Hexaplax saudade","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7a182bcb-8b04-48a0-a5fe-639c0217d9f4","species","Animalia","Malacostraca","Hiroia krempfi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"50b22446-1c83-4bbc-be87-d7370722dbda","species","Animalia","Malacostraca","Holophryxus fusiformis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"c8d67df2-8ac4-478f-9a52-60b841e3bc79","species","Animalia","Malacostraca","Hoplophrys oatesi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"ee45909f-5804-4b0b-ab3b-c4c01400186e","species","Animalia","Insecta","Hylesinus tristis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"8ecd6e9d-b8d7-4fec-81f8-0f23c5fd773c","species","Animalia","Insecta","Ichneumenoptera gryphus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2d4303ce-8205-45a3-8df2-e067360efc38","species","Animalia","Insecta","Imporcitor laticornis","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"2b41198c-abfc-4cdb-9c3d-2c3f11fb6a52","species","Animalia","Insecta","Indicopleustes fuscomaculata","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7c5c6417-4365-42d1-809c-e44d1583a762","species","Animalia","Insecta","Indicopleustes typicus","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"7957de11-7c4d-4455-83ee-aae3d199c267","species","Animalia","Insecta","Iraota timoleon","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
"f71cbebd-8752-4f4e-8df1-924114920159","species","Animalia","Insecta","Jezonogonalos satoi","未評估（NE, Not Evaluated）","","redlistTW_change_sp_output"
